game_key,person_key,slot,hit,lineup_position,age,yoe,weight,height,bmi,bats,throws,b_prev_ba_scaled,b_career_ba_scaled,p_age,p_weight,p_height,p_bmi,p_throws
ARI201908300,pedej001,1,0,top,27,5,220,73,0.3318181818,L,L,24.810126582,22.82,24,198,74,0.3737373737,R
ARI201908300,bellc002,4,1,mid,24,2,203,76,0.3743842365,L,L,26.032315978,26.33,24,198,74,0.3737373737,R
ARI201908300,seagc001,5,1,mid,25,4,215,76,0.3534883721,L,R,26.732673267,30.18,24,198,74,0.3737373737,R
CHA201907240,goinr001,5,1,mid,31,6,180,70,0.3888888889,L,R,22.608695652,22.77,23,198,74,0.3737373737,R
ARI201909040,renfh001,5,0,mid,27,3,230,73,0.3173913043,R,R,24.813895782,24.46,24,198,74,0.3737373737,R
ARI201908300,turnj001,3,0,top,34,10,202,71,0.3514851485,R,R,31.232876712,29.18,24,198,74,0.3737373737,R
LAN201907190,turnj001,3,0,top,34,10,202,71,0.3514851485,R,R,31.232876712,29.18,23,198,74,0.3737373737,R
CHA201907240,reeda002,7,0,bottom,26,3,275,76,0.2763636364,L,L,0,15.27,23,198,74,0.3737373737,R
MIA201906260,turnt001,1,1,top,25,4,185,74,0.4,R,R,27.108433735,28.88,23,198,74,0.3737373737,R
MIA201906260,dozib001,7,0,bottom,32,7,200,71,0.355,R,R,21.518987342,24.56,23,198,74,0.3737373737,R
NYN201909100,alonp001,2,0,top,24,0,245,75,0.306122449,R,R,0,,24,198,74,0.3737373737,R
NYN201909100,canor001,5,1,mid,36,14,212,72,0.3396226415,L,R,30.322580645,30.45,24,198,74,0.3737373737,R
NYN201909100,ramow001,4,0,mid,32,9,245,73,0.2979591837,R,R,30.628272251,27.33,24,198,74,0.3737373737,R
ARI201908070,realj001,4,0,mid,28,5,212,73,0.3443396226,R,R,27.672955975,27.92,24,198,74,0.3737373737,R
NYN201909100,mcnej002,1,0,top,27,1,195,73,0.3743589744,L,R,32.888888889,32.89,24,198,74,0.3737373737,R
NYN201909100,confm001,3,1,top,26,4,215,73,0.3395348837,L,R,24.309392265,25.11,24,198,74,0.3737373737,R
NYN201909100,nimmb001,7,0,bottom,26,3,206,75,0.3640776699,L,R,26.327944573,26.35,24,198,74,0.3737373737,R
NYN201909100,frazt001,8,1,bottom,33,8,220,75,0.3409090909,R,R,21.323529412,24.17,24,198,74,0.3737373737,R
ARI201908300,beatm001,2,1,top,26,0,215,72,0.3348837209,L,R,0,,24,198,74,0.3737373737,R
ARI201908300,martr004,8,1,bottom,36,13,215,70,0.3255813953,R,R,19.37716263,24.95,24,198,74,0.3737373737,R
MIA201907300,sanom001,5,1,mid,26,4,272,76,0.2794117647,R,R,19.92481203,24.40,23,198,74,0.3737373737,R
WAS201907020,eatoa002,2,1,top,30,7,176,69,0.3920454545,L,L,30.094043887,28.66,23,198,74,0.3737373737,R
SLN201906200,moliy001,6,1,mid,36,15,225,71,0.3155555556,R,R,26.14379085,28.24,23,198,74,0.3737373737,R
MIL201908240,grist001,7,1,bottom,22,0,224,71,0.3169642857,L,L,0,,24,198,74,0.3737373737,R
MIL201908240,hiurk001,5,1,mid,23,0,202,72,0.3564356436,R,R,0,,24,198,74,0.3737373737,R
MIL201908240,cainl001,1,1,top,33,9,214,74,0.3457943925,R,R,30.797773655,29.29,24,198,74,0.3737373737,R
MIL201908240,mousm001,4,1,mid,30,8,225,72,0.32,L,R,25.130890052,25.15,24,198,74,0.3737373737,R
MIL201908240,grany001,2,1,top,30,7,230,74,0.3217391304,B,R,24.090909091,23.99,24,198,74,0.3737373737,R
MIL201908240,yelic001,3,1,top,27,6,195,75,0.3846153846,L,R,32.578397213,29.69,24,198,74,0.3737373737,R
ARI201909040,machm001,3,1,top,27,7,218,75,0.3440366972,R,R,29.746835443,28.23,24,198,74,0.3737373737,R
CHA201907240,jay-j001,2,1,top,34,9,200,71,0.355,L,L,26.755218216,28.54,23,198,74,0.3737373737,R
ARI201908190,murpd006,4,1,mid,34,11,223,73,0.3273542601,L,R,29.87804878,29.93,24,198,74,0.3737373737,R
ARI201909150,ograb001,7,0,bottom,27,0,215,74,0.3441860465,L,R,0,,24,198,74,0.3737373737,R
ARI201909150,ervip001,1,1,top,27,2,207,70,0.3381642512,R,R,25.229357798,25.36,24,198,74,0.3737373737,R
ARI201909150,peraj003,8,0,bottom,25,4,210,72,0.3428571429,R,R,28.797468354,28.22,24,198,74,0.3737373737,R
ARI201909150,barnt001,5,0,mid,28,5,192,71,0.3697916667,B,R,24.782608696,25.42,24,198,74,0.3737373737,R
ARI201909150,vanmj001,2,1,top,24,0,190,71,0.3736842105,L,R,0,,24,198,74,0.3737373737,R
ARI201909040,frant002,6,0,mid,25,0,217,71,0.3271889401,R,R,0,,24,198,74,0.3737373737,R
ARI201909040,garcg002,1,0,top,30,5,200,72,0.36,L,R,22.099447514,24.83,24,198,74,0.3737373737,R
ARI201909040,naylj001,2,1,top,22,0,250,71,0.284,L,L,0,,24,198,74,0.3737373737,R
ARI201909040,hosme001,4,0,mid,29,8,226,76,0.3362831858,L,L,25.28548124,27.95,24,198,74,0.3737373737,R
WAS201907020,gomey001,8,0,bottom,31,7,215,74,0.3441860465,R,R,26.550868486,24.75,23,198,74,0.3737373737,R
MIA201906260,gomey001,8,0,bottom,31,7,215,74,0.3441860465,R,R,26.550868486,24.75,23,198,74,0.3737373737,R
WAS201907020,roblv001,7,1,bottom,22,2,205,72,0.3512195122,R,R,28.813559322,27.71,23,198,74,0.3737373737,R
WAS201907020,renda001,3,0,top,29,6,200,73,0.365,R,R,30.812854442,28.48,23,198,74,0.3737373737,R
ARI201908190,mcmar001,6,1,mid,24,2,219,74,0.3378995434,L,R,23.20441989,22.50,24,198,74,0.3737373737,R
WAS201907020,zimmr001,6,1,mid,34,14,215,75,0.3488372093,R,R,26.388888889,27.94,23,198,74,0.3737373737,R
WAS201907020,sotoj001,4,1,mid,20,1,220,73,0.3318181818,L,L,29.22705314,29.23,23,198,74,0.3737373737,R
WAS201907020,turnt001,1,1,top,26,4,185,74,0.4,R,R,27.108433735,28.88,23,198,74,0.3737373737,R
WAS201907020,kendh001,5,1,mid,35,13,225,71,0.3155555556,R,R,30.263157895,29.09,23,198,74,0.3737373737,R
MIA201907130,smitd008,4,1,mid,24,2,239,72,0.3012552301,L,L,22.377622378,20.97,23,198,74,0.3737373737,R
MIA201907130,mcnej002,1,1,top,27,1,195,73,0.3743589744,L,R,32.888888889,32.89,23,198,74,0.3737373737,R
MIA201907130,frazt001,6,0,mid,33,8,220,75,0.3409090909,R,R,21.323529412,24.17,23,198,74,0.3737373737,R
SLN201906200,dejop001,2,1,top,25,2,205,72,0.3512195122,R,R,24.082568807,26.26,23,198,74,0.3737373737,R
CHA201907240,engea001,9,0,bottom,27,2,220,74,0.3363636364,R,R,23.543123543,20.68,23,198,74,0.3737373737,R
LAN201907190,pedej001,1,1,top,27,5,220,73,0.3318181818,L,L,24.810126582,22.82,23,198,74,0.3737373737,R
ARI201908190,stort001,2,0,top,26,3,213,74,0.3474178404,R,R,29.096989967,26.82,24,198,74,0.3737373737,R
LAN201907190,bellc002,4,1,mid,24,2,203,76,0.3743842365,L,L,26.032315978,26.33,23,198,74,0.3737373737,R
ARI201908300,herne001,7,1,bottom,28,5,190,71,0.3736842105,R,R,25.621890547,24.23,24,198,74,0.3737373737,R
ARI201908190,woltt001,7,1,bottom,27,3,207,70,0.3381642512,L,R,17.032967033,22.56,24,198,74,0.3737373737,R
COL201908130,stort001,2,1,top,26,3,213,74,0.3474178404,R,R,29.096989967,26.82,24,198,74,0.3737373737,R
COL201908130,tapir001,5,1,mid,25,3,175,75,0.4285714286,L,L,20,27.35,24,198,74,0.3737373737,R
MIA201907300,arral001,6,0,mid,22,0,175,70,0.4,L,R,0,,23,198,74,0.3737373737,R
LAN201907190,seagc001,6,0,mid,25,4,215,76,0.3534883721,L,R,26.732673267,30.18,23,198,74,0.3737373737,R
LAN201907190,martr004,8,0,bottom,36,13,215,70,0.3255813953,R,R,19.37716263,24.95,23,198,74,0.3737373737,R
ARI201909150,suare001,3,1,top,28,5,213,71,0.3333333333,R,R,28.273244782,26.36,24,198,74,0.3737373737,R
ARI201908070,hasea001,8,0,bottom,23,0,190,73,0.3842105263,L,L,0,,24,198,74,0.3737373737,R
ARI201908070,hernc005,6,0,mid,29,6,195,70,0.358974359,B,R,25.289256198,27.62,24,198,74,0.3737373737,R
ARI201908070,dickc002,1,1,top,30,6,200,73,0.365,L,R,29.96031746,28.38,24,198,74,0.3737373737,R
MIA201906260,renda001,3,1,top,29,6,200,73,0.365,R,R,30.812854442,28.48,23,198,74,0.3737373737,R
LAN201907190,verda001,2,1,top,23,2,192,72,0.375,L,L,25.974025974,24.00,23,198,74,0.3737373737,R
LAN201907190,polla001,5,1,mid,31,7,210,73,0.3476190476,R,R,25.665859564,28.11,23,198,74,0.3737373737,R
SLN201906200,martj008,5,1,mid,30,3,215,78,0.3627906977,R,R,30.524344569,30.90,23,198,74,0.3737373737,R
SLN201906200,ozunm001,4,1,mid,28,6,225,73,0.3244444444,R,R,28.006872852,27.73,23,198,74,0.3737373737,R
MIL201908240,thame001,6,1,mid,32,8,235,71,0.3021276596,L,R,21.862348178,24.31,24,198,74,0.3737373737,R
SLN201906200,goldp001,3,1,top,31,8,220,75,0.3409090909,R,R,29.005059022,29.74,23,198,74,0.3737373737,R
ARI201908190,blacc001,1,1,top,33,8,221,75,0.3393665158,L,L,29.073482428,30.24,24,198,74,0.3737373737,R
SLN201906200,carpm002,1,0,top,33,8,210,76,0.3619047619,L,R,25.709219858,27.42,23,198,74,0.3737373737,R
MIA201907130,canor001,5,1,mid,36,14,212,72,0.3396226415,L,R,30.322580645,30.45,23,198,74,0.3737373737,R
ARI201909150,aquia001,4,1,mid,25,1,220,76,0.3454545455,R,R,0,0.000,24,198,74,0.3737373737,R
ARI201909150,lorem002,6,0,mid,27,4,220,75,0.3409090909,R,R,29.032258065,25.00,24,198,74,0.3737373737,R
CHA201907240,sancc001,8,0,bottom,27,5,205,68,0.3317073171,B,R,24.166666667,24.20,23,198,74,0.3737373737,R
MIA201907130,nidot001,8,0,bottom,25,2,211,72,0.3412322275,R,R,16.666666667,18.09,23,198,74,0.3737373737,R
MIA201907130,confm001,2,1,top,26,4,215,73,0.3395348837,L,R,24.309392265,25.11,23,198,74,0.3737373737,R
MIA201907130,alonp001,3,1,top,24,0,245,75,0.306122449,R,R,0,,23,198,74,0.3737373737,R
SEA201905300,beckt001,8,1,bottom,29,6,205,73,0.356097561,R,R,23.035230352,25.19,32,240,74,0.3083333333,R
SEA201905300,hanim001,5,1,mid,28,3,199,74,0.3718592965,R,R,28.523489933,27.84,32,240,74,0.3083333333,R
SEA201905300,longs001,9,0,bottom,23,0,184,68,0.3695652174,L,R,0,,32,240,74,0.3083333333,R
SEA201905300,smitm007,1,0,top,26,3,180,70,0.3888888889,L,R,29.583333333,27.68,32,240,74,0.3083333333,R
SEA201905300,brucj001,7,1,bottom,32,11,230,75,0.3260869565,L,L,22.257053292,24.71,32,240,74,0.3083333333,R
SEA201905300,voged001,4,0,mid,26,3,270,72,0.2666666667,L,R,20.689655172,19.69,32,240,74,0.3083333333,R
SEA201905300,narvo001,6,0,mid,27,3,220,71,0.3227272727,L,R,27.5,27.44,32,240,74,0.3083333333,R
TOR201906170,drurb001,8,0,bottom,26,4,230,74,0.3217391304,R,R,16.883116883,26.37,32,240,74,0.3083333333,R
TOR201906170,sogae001,1,1,top,33,9,180,70,0.3888888889,L,R,13.402061856,23.78,32,240,74,0.3083333333,R
TOR201906170,biggc002,2,1,top,24,0,200,74,0.37,L,R,0,,32,240,74,0.3083333333,R
TOR201906170,guerv002,3,0,top,20,0,250,74,0.296,R,R,0,,32,240,74,0.3083333333,R
TOR201906170,gricr001,6,1,mid,27,5,216,74,0.3425925926,R,R,24.528301887,24.78,32,240,74,0.3083333333,R
TOR201906170,maill001,9,0,bottom,28,4,225,75,0.3333333333,R,R,24.752475248,20.99,32,240,74,0.3083333333,R
TOR201906170,hernt002,5,0,mid,26,3,205,74,0.3609756098,R,R,23.949579832,24.10,32,240,74,0.3083333333,R
TOR201906170,galvf001,7,1,bottom,29,7,195,70,0.358974359,B,R,24.750830565,24.56,32,240,74,0.3083333333,R
SEA201905300,seagk001,2,1,top,31,8,216,72,0.3333333333,L,R,22.126929674,25.77,32,240,74,0.3083333333,R
TOR201906170,tellr001,4,0,mid,24,1,255,76,0.2980392157,L,L,31.428571429,31.43,32,240,74,0.3083333333,R
SEA201905300,encae001,3,0,top,36,14,230,73,0.3173913043,R,R,24.6,26.38,32,240,74,0.3083333333,R
COL201908270,martj006,4,1,mid,32,8,230,75,0.3260869565,R,R,33.040421793,29.23,25,201,69,0.3432835821,R
COL201908270,vazqc001,7,1,bottom,29,5,205,69,0.3365853659,R,R,20.717131474,24.62,25,201,69,0.3432835821,R
COL201908270,dever001,2,0,top,22,2,240,72,0.3,L,R,24,25.45,25,201,69,0.3432835821,R
COL201908270,bogax001,3,1,top,26,6,218,74,0.3394495413,R,R,28.849902534,28.39,25,201,69,0.3432835821,R
COL201908270,bradj001,8,1,bottom,29,6,196,70,0.3571428571,L,R,23.417721519,23.80,25,201,69,0.3432835821,R
COL201908270,bettm001,1,0,top,26,5,180,69,0.3833333333,R,R,34.615384615,30.28,25,201,69,0.3432835821,R
COL201908270,holtb002,6,1,mid,31,7,180,68,0.3777777778,L,R,27.725856698,26.72,25,201,69,0.3432835821,R
COL201908270,morem001,5,1,mid,33,9,245,75,0.306122449,L,L,24.504950495,25.15,25,201,69,0.3432835821,R
ATL201904170,jonea003,4,1,mid,33,13,215,74,0.3441860465,R,R,28.103448276,27.79,28,190,74,0.3894736842,R
ATL201904170,josec002,8,0,bottom,32,5,205,75,0.3658536585,R,R,21.886792453,22.35,28,190,74,0.3894736842,R
PHI201907280,harpb003,3,1,top,26,7,210,75,0.3571428571,L,R,24.909090909,27.89,28,190,74,0.3894736842,R
LAN201905060,muncm001,5,1,mid,28,4,215,72,0.3348837209,L,R,26.329113924,23.93,28,190,74,0.3894736842,R
PIT201906050,diaze005,7,1,bottom,28,4,223,73,0.3273542601,R,R,28.571428571,25.56,28,190,74,0.3894736842,R
PIT201906050,morac001,5,1,mid,26,3,200,76,0.38,L,R,27.710843373,27.17,28,190,74,0.3894736842,R
PIT201906050,fraza001,8,0,bottom,27,3,185,70,0.3783783784,L,R,27.672955975,28.05,28,190,74,0.3894736842,R
ATL201908020,winkj002,1,1,top,25,2,215,75,0.3488372093,L,L,29.893238434,29.85,28,190,74,0.3894736842,R
ATL201908020,farmk001,8,1,bottom,28,2,205,72,0.3512195122,R,R,23.529411765,25.00,28,190,74,0.3894736842,R
ATL201908020,senzn001,5,1,mid,24,0,205,73,0.356097561,R,R,0,,28,190,74,0.3894736842,R
ATL201908020,peraj003,7,1,bottom,25,4,210,72,0.3428571429,R,R,28.797468354,28.22,28,190,74,0.3894736842,R
ATL201908020,suare001,3,1,top,28,5,213,71,0.3333333333,R,R,28.273244782,26.36,28,190,74,0.3894736842,R
ATL201907210,suzuk001,7,1,bottom,35,12,210,71,0.3380952381,R,R,27.089337176,25.82,28,190,74,0.3894736842,R
ATL201907210,renda001,3,0,top,29,6,200,73,0.365,R,R,30.812854442,28.48,28,190,74,0.3894736842,R
PHI201907280,hoskr001,4,1,mid,26,2,245,76,0.3102040816,R,R,24.551971326,24.86,28,190,74,0.3894736842,R
PHI201907280,kings001,1,1,top,25,1,180,70,0.3888888889,R,R,22.566371681,22.57,28,190,74,0.3894736842,R
ATL201907210,eatoa002,2,0,top,30,7,176,69,0.3920454545,L,L,30.094043887,28.66,28,190,74,0.3894736842,R
ARI201905110,swihb001,6,1,mid,27,4,185,73,0.3945945946,B,R,22.916666667,25.59,28,190,74,0.3894736842,R
ARI201905110,escoe001,2,0,top,30,8,185,70,0.3783783784,B,R,27.208480565,25.71,28,190,74,0.3894736842,R
ARI201905110,avila001,8,0,bottom,32,10,210,71,0.3380952381,L,R,16.494845361,23.71,28,190,74,0.3894736842,R
ARI201905110,walkc002,4,1,mid,28,5,210,72,0.3428571429,R,R,16.326530612,17.05,28,190,74,0.3894736842,R
ARI201905110,florw001,5,1,mid,27,6,213,74,0.3474178404,R,R,26.683937824,26.15,28,190,74,0.3894736842,R
ARI201905110,ahmen001,7,0,bottom,29,5,200,74,0.37,R,R,23.449612403,22.91,28,190,74,0.3894736842,R
ARI201905110,perad001,3,1,top,31,5,220,73,0.3318181818,L,L,29.285714286,29.26,28,190,74,0.3894736842,R
MIA201905030,granc001,1,0,top,38,15,200,73,0.365,L,R,24.198250729,25.18,28,190,74,0.3894736842,R
PIT201906050,reynb001,2,1,top,24,0,205,75,0.3658536585,B,R,0,,28,190,74,0.3894736842,R
LAN201905060,barna001,8,1,bottom,29,4,187,70,0.3743315508,R,R,20.5,24.01,28,190,74,0.3894736842,R
LAN201905060,taylc001,6,1,mid,28,5,196,73,0.3724489796,R,R,25.373134328,26.25,28,190,74,0.3894736842,R
CIN201904230,iglej001,7,1,bottom,29,8,195,71,0.3641025641,R,R,26.851851852,26.98,28,190,74,0.3894736842,R
LAN201905060,verda001,7,0,bottom,22,2,192,72,0.375,L,L,25.974025974,24.00,28,190,74,0.3894736842,R
LAN201905060,pedej001,1,0,top,27,5,220,73,0.3318181818,L,L,24.810126582,22.82,28,190,74,0.3894736842,R
LAN201905060,turnj001,3,1,top,34,10,202,71,0.3514851485,R,R,31.232876712,29.18,28,190,74,0.3894736842,R
ATL201904110,ramow001,5,1,mid,31,9,245,73,0.2979591837,R,R,30.628272251,27.33,28,190,74,0.3894736842,R
ATL201905290,renda001,3,1,top,28,6,200,73,0.365,R,R,30.812854442,28.48,28,190,74,0.3894736842,R
ATL201907210,roblv001,8,0,bottom,22,2,205,72,0.3512195122,R,R,28.813559322,27.71,28,190,74,0.3894736842,R
MIA201905030,rojam002,2,1,top,30,5,188,72,0.3829787234,R,R,25.204918033,25.46,28,190,74,0.3894736842,R
ATL201906100,morac001,5,1,mid,26,3,200,76,0.38,L,R,27.710843373,27.17,28,190,74,0.3894736842,R
ATL201906100,polag001,6,1,mid,27,5,235,77,0.3276595745,L,L,25.379609544,25.26,28,190,74,0.3894736842,R
CIN201904230,puigy001,4,1,mid,28,6,240,74,0.3083333333,R,R,26.666666667,27.89,28,190,74,0.3894736842,R
ATL201905290,adamm002,6,1,mid,30,7,245,75,0.306122449,L,R,23.85620915,26.60,28,190,74,0.3894736842,R
ATL201905290,eatoa002,2,1,top,30,7,176,69,0.3920454545,L,L,30.094043887,28.66,28,190,74,0.3894736842,R
ATL201905290,suzuk001,7,1,bottom,35,12,210,71,0.3380952381,R,R,27.089337176,25.82,28,190,74,0.3894736842,R
ATL201905290,roblv001,8,1,bottom,22,2,205,72,0.3512195122,R,R,28.813559322,27.71,28,190,74,0.3894736842,R
ATL201905290,sotoj001,4,1,mid,20,1,220,73,0.3318181818,L,L,29.22705314,29.23,28,190,74,0.3894736842,R
ATL201905290,kendh001,5,1,mid,35,13,225,71,0.3155555556,R,R,30.263157895,29.09,28,190,74,0.3894736842,R
PHI201907280,hernc005,6,1,mid,29,6,195,70,0.358974359,B,R,25.289256198,27.62,28,190,74,0.3894736842,R
PIT201906050,polag001,6,1,mid,27,5,235,77,0.3276595745,L,L,25.379609544,25.26,28,190,74,0.3894736842,R
PIT201906050,newmk001,1,1,top,25,1,200,72,0.36,R,R,20.879120879,20.88,28,190,74,0.3894736842,R
PIT201906050,marts002,3,1,top,30,7,195,73,0.3743589744,R,R,27.728085868,28.57,28,190,74,0.3894736842,R
PIT201906050,bellj005,4,1,mid,26,3,250,76,0.304,B,R,26.147704591,25.98,28,190,74,0.3894736842,R
ATL201905180,cainl001,1,1,top,33,9,214,74,0.3457943925,R,R,30.797773655,29.29,28,190,74,0.3894736842,R
ATL201905180,grany001,6,1,mid,30,7,230,74,0.3217391304,B,R,24.090909091,23.99,28,190,74,0.3894736842,R
ATL201905180,pereh001,8,0,bottom,28,7,213,73,0.3427230047,R,R,25.316455696,25.60,28,190,74,0.3894736842,R
ATL201905180,braur002,3,1,top,35,12,205,74,0.3609756098,R,R,25.432098765,29.86,28,190,74,0.3894736842,R
ATL201905180,mousm001,4,1,mid,30,8,225,72,0.32,L,R,25.130890052,25.15,28,190,74,0.3894736842,R
ATL201905180,hiurk001,7,0,bottom,22,0,202,72,0.3564356436,R,R,0,,28,190,74,0.3894736842,R
ATL201905180,yelic001,2,0,top,27,6,195,75,0.3846153846,L,R,32.578397213,29.69,28,190,74,0.3894736842,R
ATL201905180,aguij001,5,1,mid,28,5,277,75,0.2707581227,R,R,27.43902439,26.42,28,190,74,0.3894736842,R
ATL201907210,sotoj001,4,0,mid,20,1,220,73,0.3318181818,L,L,29.22705314,29.23,28,190,74,0.3894736842,R
ATL201904280,woltt001,8,1,bottom,26,3,207,70,0.3381642512,L,R,17.032967033,22.56,28,190,74,0.3894736842,R
PHI201907280,realj001,5,1,mid,28,5,212,73,0.3443396226,R,R,27.672955975,27.92,28,190,74,0.3894736842,R
SFN201905230,duggs001,2,1,top,25,1,187,73,0.3903743316,L,R,25.531914894,25.53,28,190,74,0.3894736842,R
ATL201904280,dahld001,5,0,mid,25,3,197,74,0.3756345178,L,R,27.309236948,29.30,28,190,74,0.3894736842,R
ATL201904280,stort001,2,1,top,26,3,213,74,0.3474178404,R,R,29.096989967,26.82,28,190,74,0.3894736842,R
ATL201904280,arenn001,4,0,mid,28,6,215,74,0.3441860465,R,R,29.661016949,29.12,28,190,74,0.3894736842,R
ATL201904280,blacc001,1,1,top,32,8,221,75,0.3393665158,L,L,29.073482428,30.24,28,190,74,0.3894736842,R
ATL201904280,hampg001,7,0,bottom,24,1,196,71,0.362244898,R,R,27.5,27.50,28,190,74,0.3894736842,R
ATL201904280,desmi001,6,1,mid,33,10,217,75,0.3456221198,R,R,23.603603604,26.39,28,190,74,0.3894736842,R
ATL201904280,murpd006,3,1,top,34,11,223,73,0.3273542601,L,R,29.87804878,29.93,28,190,74,0.3894736842,R
ATL201904170,perad001,3,1,top,31,5,220,73,0.3318181818,L,L,29.285714286,29.26,28,190,74,0.3894736842,R
ATL201904170,dysoj001,1,1,top,34,9,165,69,0.4181818182,L,R,18.932038835,25.09,28,190,74,0.3894736842,R
ATL201904170,martk001,6,1,mid,25,4,210,73,0.3476190476,B,R,25.961538462,26.30,28,190,74,0.3894736842,R
ATL201904170,ahmen001,7,0,bottom,29,5,200,74,0.37,R,R,23.449612403,22.91,28,190,74,0.3894736842,R
ATL201904170,walkc002,5,1,mid,28,5,210,72,0.3428571429,R,R,16.326530612,17.05,28,190,74,0.3894736842,R
ATL201904170,escoe001,2,0,top,30,8,185,70,0.3783783784,B,R,27.208480565,25.71,28,190,74,0.3894736842,R
ARI201905110,martk001,1,0,top,25,4,210,73,0.3476190476,B,R,25.961538462,26.30,28,190,74,0.3894736842,R
CHN201909160,zobrb001,1,1,top,38,13,210,75,0.3571428571,B,R,30.549450549,26.65,28,190,74,0.3894736842,R
LAN201905060,bellc002,2,1,top,23,2,203,76,0.3743842365,L,L,26.032315978,26.33,28,190,74,0.3894736842,R
ATL201906100,marts002,3,1,top,30,7,195,73,0.3743589744,R,R,27.728085868,28.57,28,190,74,0.3894736842,R
ATL201906100,reynb001,2,0,top,24,0,205,75,0.3658536585,B,R,0,,28,190,74,0.3894736842,R
ATL201904110,confm001,4,0,mid,26,4,215,73,0.3395348837,L,R,24.309392265,25.11,28,190,74,0.3894736842,R
ATL201904110,mcnej002,6,1,mid,27,1,195,73,0.3743589744,L,R,32.888888889,32.89,28,190,74,0.3894736842,R
ATL201904110,alonp001,2,1,top,24,0,245,75,0.306122449,R,R,0,,28,190,74,0.3894736842,R
ATL201904110,rosaa003,7,1,bottom,23,2,190,74,0.3894736842,R,R,25.631768953,25.45,28,190,74,0.3894736842,R
ATL201904110,lagaj001,8,1,bottom,30,6,219,74,0.3378995434,R,R,33.898305085,26.03,28,190,74,0.3894736842,R
ATL201906100,newmk001,1,1,top,25,1,200,72,0.36,R,R,20.879120879,20.88,28,190,74,0.3894736842,R
LAN201905060,seagc001,4,1,mid,25,4,215,76,0.3534883721,L,R,26.732673267,30.18,28,190,74,0.3894736842,R
ATL201906100,bellj005,4,1,mid,26,3,250,76,0.304,B,R,26.147704591,25.98,28,190,74,0.3894736842,R
ATL201906100,kangj001,7,0,bottom,32,4,210,72,0.3428571429,R,R,33.333333333,27.38,28,190,74,0.3894736842,R
ATL201904050,granc001,1,0,top,38,15,200,73,0.365,L,R,24.198250729,25.18,28,190,74,0.3894736842,R
ATL201904050,brinl001,7,0,bottom,24,2,212,77,0.3632075472,R,R,19.895287958,18.88,28,190,74,0.3894736842,R
ATL201906100,diaze005,8,1,bottom,28,4,223,73,0.3273542601,R,R,28.571428571,25.56,28,190,74,0.3894736842,R
ATL201904050,andeb006,2,1,top,25,2,208,75,0.3605769231,R,R,27.288135593,27.15,28,190,74,0.3894736842,R
ATL201904050,alfaj002,5,0,mid,25,3,230,75,0.3260869565,R,R,26.162790698,26.98,28,190,74,0.3894736842,R
ATL201904050,walkn001,3,0,top,33,10,214,74,0.3457943925,B,R,21.902017291,26.79,28,190,74,0.3894736842,R
ATL201904050,casts001,4,0,mid,29,9,220,74,0.3363636364,R,R,27.824620573,28.13,28,190,74,0.3894736842,R
ATL201904050,riddj001,6,1,mid,27,2,190,73,0.3842105263,L,R,23.051948052,23.88,28,190,74,0.3894736842,R
ATL201904050,obrip002,8,0,bottom,28,4,225,76,0.3377777778,R,R,27.272727273,22.14,28,190,74,0.3894736842,R
ATL201908020,aquia001,6,0,mid,25,1,220,76,0.3454545455,R,R,0,0.000,28,190,74,0.3894736842,R
ATL201904110,nimmb001,1,0,top,26,3,206,75,0.3640776699,L,R,26.327944573,26.35,28,190,74,0.3894736842,R
CIN201904230,suare001,2,0,top,27,5,213,71,0.3333333333,R,R,28.273244782,26.36,28,190,74,0.3894736842,R
CIN201904230,peraj003,9,1,bottom,24,4,210,72,0.3428571429,R,R,28.797468354,28.22,28,190,74,0.3894736842,R
CIN201904230,winkj002,3,1,top,25,2,215,75,0.3488372093,L,L,29.893238434,29.85,28,190,74,0.3894736842,R
CIN201904230,sches001,5,0,mid,28,4,228,73,0.3201754386,L,R,25.526315789,24.78,28,190,74,0.3894736842,R
MIA201905030,bertj001,7,1,bottom,29,1,190,70,0.3684210526,R,R,26.666666667,26.67,28,190,74,0.3894736842,R
MIA201905030,casts001,4,0,mid,29,9,220,74,0.3363636364,R,R,27.824620573,28.13,28,190,74,0.3894736842,R
MIA201905030,pradm001,5,1,mid,35,13,215,72,0.3348837209,R,R,24.365482234,28.96,28,190,74,0.3894736842,R
CHN201909160,castn001,2,1,top,27,6,203,76,0.3743842365,R,R,29.838709677,27.40,28,190,74,0.3894736842,R
CHN201909160,carav001,6,0,mid,26,2,215,73,0.3395348837,B,R,23.20441989,23.75,28,190,74,0.3894736842,R
CHN201909160,bryak001,3,1,top,27,4,230,77,0.3347826087,R,R,27.249357326,28.48,28,190,74,0.3894736842,R
CHN201909160,schwk001,4,1,mid,26,4,225,72,0.32,L,R,23.831775701,22.84,28,190,74,0.3894736842,R
CHN201909160,heywj001,7,1,bottom,30,9,240,77,0.3208333333,L,L,27.045454545,26.25,28,190,74,0.3894736842,R
ATL201904110,canor001,3,0,top,36,14,212,72,0.3396226415,L,R,30.322580645,30.45,28,190,74,0.3894736842,R
PHI201907280,hasea001,8,1,bottom,23,0,190,73,0.3842105263,L,L,0,,28,190,74,0.3894736842,R
ATL201907210,zimmr001,5,1,mid,34,14,215,75,0.3488372093,R,R,26.388888889,27.94,28,190,74,0.3894736842,R
